,contractSymbol,lastTradeDate,strike,lastOptionPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration
153,JNJ250620C00150000,2025-05-21 19:31:41+00:00,150.0,5.0,4.65,4.95,-0.1500001,-2.9126232,104.0,9870,0.17896328857421873,True,REGULAR,USD,call,2025-06-20
154,JNJ250620C00155000,2025-05-21 19:34:54+00:00,155.0,2.1,2.03,2.32,-0.10000014,-4.545461,312.0,9260,0.1785360467529297,False,REGULAR,USD,call,2025-06-20
155,JNJ250620C00160000,2025-05-21 19:31:20+00:00,160.0,0.68,0.65,0.77,-0.17000002,-20.000002,1078.0,15174,0.1695639685058594,False,REGULAR,USD,call,2025-06-20
156,JNJ250620C00165000,2025-05-21 19:59:50+00:00,165.0,0.24,0.21,0.23,-0.019999996,-7.692306,79.0,11296,0.17285983398437502,False,REGULAR,USD,call,2025-06-20
157,JNJ250620C00170000,2025-05-21 18:03:30+00:00,170.0,0.07,0.05,0.15,-0.07,-50.0,104.0,7911,0.20606262695312497,False,REGULAR,USD,call,2025-06-20
158,JNJ250620C00175000,2025-05-21 13:49:55+00:00,175.0,0.06,0.01,0.76,-0.010000002,-14.285716,9.0,16013,0.3569400244140625,False,REGULAR,USD,call,2025-06-20
159,JNJ250620C00180000,2025-05-21 19:38:18+00:00,180.0,0.04,0.01,0.06,-0.02,-33.333336,31.0,3007,0.25586681640625003,False,REGULAR,USD,call,2025-06-20
160,JNJ250620C00185000,2025-05-19 19:26:33+00:00,185.0,0.02,0.01,0.65,0.0,0.0,1.0,2301,0.44360907958984375,False,REGULAR,USD,call,2025-06-20
161,JNJ250620C00190000,2025-05-08 13:43:26+00:00,190.0,0.03,0.0,0.94,0.0,0.0,2.0,906,0.5339402075195312,False,REGULAR,USD,call,2025-06-20
162,JNJ250620C00195000,2025-05-06 14:59:00+00:00,195.0,0.25,0.0,1.91,0.0,0.0,1.0,923,0.5825237060546875,False,REGULAR,USD,call,2025-06-20
163,JNJ250620C00200000,2025-05-15 13:45:06+00:00,200.0,0.01,0.0,0.19,0.0,0.0,20.0,935,0.46191944335937507,False,REGULAR,USD,call,2025-06-20
164,JNJ250620C00210000,2025-04-28 15:33:26+00:00,210.0,0.01,0.0,0.57,0.0,0.0,15.0,1486,0.5654340332031251,False,REGULAR,USD,call,2025-06-20
165,JNJ250620C00220000,2025-03-13 17:31:30+00:00,220.0,0.03,0.0,1.53,0.0,0.0,1.0,509,0.7534204345703125,False,REGULAR,USD,call,2025-06-20
166,JNJ250620C00230000,2025-02-21 18:53:02+00:00,230.0,0.02,0.0,1.03,0.0,0.0,18.0,218,0.7661156201171876,False,REGULAR,USD,call,2025-06-20
167,JNJ250620C00240000,2025-04-09 19:00:23+00:00,240.0,0.1,0.0,0.09,0.0,0.0,4.0,381,0.5976602734375001,False,REGULAR,USD,call,2025-06-20
168,JNJ250620P00075000,2025-05-08 15:20:39+00:00,75.0,0.01,0.0,0.29,0.0,0.0,5.0,585,1.109379453125,False,REGULAR,USD,put,2025-06-20
169,JNJ250620P00080000,2025-05-08 15:21:16+00:00,80.0,0.01,0.0,0.21,0.0,0.0,1.0,423,0.97460962890625,False,REGULAR,USD,put,2025-06-20
170,JNJ250620P00085000,2025-05-15 14:03:58+00:00,85.0,0.04,0.0,0.04,0.0,0.0,1.0,58,0.7421900781249999,False,REGULAR,USD,put,2025-06-20
171,JNJ250620P00090000,2025-05-15 15:16:00+00:00,90.0,0.04,0.0,0.02,0.0,0.0,2.0,55,0.632816171875,False,REGULAR,USD,put,2025-06-20
172,JNJ250620P00095000,2025-05-14 19:56:15+00:00,95.0,0.03,0.0,0.04,-0.03,-50.0,1.0,30,0.6093789062500001,False,REGULAR,USD,put,2025-06-20
173,JNJ250620P00100000,2025-05-21 18:36:44+00:00,100.0,0.02,0.0,0.03,-0.099999994,-83.333336,1.0,1010,0.5312546875,False,REGULAR,USD,put,2025-06-20
174,JNJ250620P00105000,2025-05-21 18:31:18+00:00,105.0,0.04,0.0,0.05,-0.010000002,-20.000002,4.0,712,0.5039112109375,False,REGULAR,USD,put,2025-06-20
175,JNJ250620P00110000,2025-05-16 16:26:43+00:00,110.0,0.11,0.01,0.1,0.0,0.0,3.0,319,0.5283250292968751,False,REGULAR,USD,put,2025-06-20
176,JNJ250620P00115000,2025-05-21 18:28:10+00:00,115.0,0.09,0.02,0.1,-0.029999994,-24.999994,6.0,1377,0.46484910156250003,False,REGULAR,USD,put,2025-06-20
177,JNJ250620P00120000,2025-05-20 16:57:28+00:00,120.0,0.09,0.07,0.3,-0.06999999,-43.749996,4.0,1122,0.4848684326171875,False,REGULAR,USD,put,2025-06-20
178,JNJ250620P00125000,2025-05-21 13:58:51+00:00,125.0,0.15,0.1,0.21,-0.049999997,-24.999998,9.0,980,0.389654541015625,False,REGULAR,USD,put,2025-06-20
179,JNJ250620P00130000,2025-05-21 15:05:12+00:00,130.0,0.22,0.05,0.41,-0.030000001,-12.0,3.0,2537,0.37354142089843745,False,REGULAR,USD,put,2025-06-20
180,JNJ250620P00135000,2025-05-21 19:48:36+00:00,135.0,0.34,0.32,0.39,-0.02000001,-5.555558,19.0,3147,0.3002999658203125,False,REGULAR,USD,put,2025-06-20
181,JNJ250620P00140000,2025-05-21 19:56:57+00:00,140.0,0.61,0.53,0.59,0.09000003,17.307701,47.0,5750,0.25830819824218754,False,REGULAR,USD,put,2025-06-20
182,JNJ250620P00145000,2025-05-21 19:58:44+00:00,145.0,1.09,1.05,1.13,0.08000004,7.920796,82.0,14556,0.23120885986328127,False,REGULAR,USD,put,2025-06-20
183,JNJ250620P00150000,2025-05-21 19:57:02+00:00,150.0,2.3,2.27,2.47,0.00999999,0.43668082,377.0,11848,0.22229781616210934,False,REGULAR,USD,put,2025-06-20
184,JNJ250620P00155000,2025-05-21 19:38:49+00:00,155.0,4.66,4.65,4.85,0.069999695,1.5250478,29.0,5108,0.2197953997802734,True,REGULAR,USD,put,2025-06-20
185,JNJ250620P00160000,2025-05-21 14:32:38+00:00,160.0,7.7,8.35,8.85,-0.25,-3.1446543,8.0,4111,0.2608716491699219,True,REGULAR,USD,put,2025-06-20
186,JNJ250620P00165000,2025-05-20 18:34:15+00:00,165.0,12.25,12.65,13.35,-0.25,-2.0,1.0,2559,0.3053047985839844,True,REGULAR,USD,put,2025-06-20
187,JNJ250620P00170000,2025-05-16 19:41:58+00:00,170.0,20.05,17.7,18.9,0.0,0.0,1.0,319,0.4204159521484375,True,REGULAR,USD,put,2025-06-20
188,JNJ250620P00175000,2025-05-14 15:37:29+00:00,175.0,29.31,22.65,23.25,0.0,0.0,40.0,262,0.4293269958496094,True,REGULAR,USD,put,2025-06-20
189,JNJ250620P00180000,2025-05-08 16:57:19+00:00,180.0,24.55,27.6,28.25,0.0,0.0,3.0,9,0.4880422290039063,True,REGULAR,USD,put,2025-06-20
190,JNJ250620P00185000,2025-05-08 16:57:19+00:00,185.0,29.55,32.65,33.35,0.0,0.0,3.0,3,0.5148974291992188,True,REGULAR,USD,put,2025-06-20
191,JNJ250620P00190000,2025-02-25 15:55:03+00:00,190.0,24.8,25.85,26.7,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-06-20
192,JNJ250620P00195000,2024-11-26 20:44:58+00:00,195.0,41.37,48.65,51.15,0.0,0.0,1.0,0,1.1789591833496091,True,REGULAR,USD,put,2025-06-20
193,JNJ250620P00200000,2024-08-27 14:39:44+00:00,200.0,37.26,37.95,39.2,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-06-20
194,JNJ250620P00210000,2023-09-12 18:31:55+00:00,210.0,46.2,52.55,54.4,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-06-20
195,JNJ250620P00220000,2023-06-02 18:36:40+00:00,220.0,63.0,54.95,59.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-06-20
196,JNJ250620P00230000,2023-09-12 18:32:17+00:00,230.0,66.25,72.75,75.5,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-06-20
197,JNJ250620P00240000,2023-05-25 15:35:56+00:00,240.0,85.43,72.0,77.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-06-20
198,JNJ250627C00140000,2025-05-15 14:24:08+00:00,140.0,9.78,13.15,13.8,0.0,0.0,,11,0.23584748535156247,True,REGULAR,USD,call,2025-06-27
199,JNJ250627C00145000,2025-05-20 16:03:48+00:00,145.0,9.1,8.7,9.25,0.0,0.0,3.0,4,0.2036212451171875,True,REGULAR,USD,call,2025-06-27
200,JNJ250627C00150000,2025-05-21 13:30:09+00:00,150.0,5.45,4.6,5.55,-0.1500001,-2.6785731,12.0,141,0.19458813232421873,True,REGULAR,USD,call,2025-06-27
201,JNJ250627C00155000,2025-05-21 17:15:56+00:00,155.0,2.8,2.2,2.78,0.059999943,2.189779,26.0,73,0.1848226049804687,False,REGULAR,USD,call,2025-06-27
202,JNJ250627C00160000,2025-05-21 17:50:34+00:00,160.0,0.9,0.6,1.1,-0.04000002,-4.255321,632.0,173,0.17615569946289064,False,REGULAR,USD,call,2025-06-27
203,JNJ250627C00165000,2025-05-21 18:43:29+00:00,165.0,0.37,0.05,0.41,-0.030000001,-7.5,1128.0,9,0.17920742675781248,False,REGULAR,USD,call,2025-06-27
204,JNJ250627P00095000,2025-05-12 17:21:19+00:00,95.0,0.05,0.0,1.34,0.0,0.0,,1,0.8974619628906249,False,REGULAR,USD,put,2025-06-27
205,JNJ250627P00125000,2025-05-13 16:54:49+00:00,125.0,0.4,0.0,2.33,0.0,0.0,,1,0.5144091528320311,False,REGULAR,USD,put,2025-06-27
206,JNJ250627P00130000,2025-05-20 16:56:10+00:00,130.0,0.32,0.22,1.33,0.0,0.0,4.0,16,0.4567925415039063,False,REGULAR,USD,put,2025-06-27
207,JNJ250627P00135000,2025-05-21 17:20:12+00:00,135.0,0.42,0.1,1.6,0.030000001,7.692308,2.0,12,0.40479110839843746,False,REGULAR,USD,put,2025-06-27
208,JNJ250627P00140000,2025-05-21 19:50:03+00:00,140.0,0.7,0.55,0.86,-0.100000024,-12.500002,1.0,106,0.260749580078125,False,REGULAR,USD,put,2025-06-27
209,JNJ250627P00145000,2025-05-21 19:09:03+00:00,145.0,1.25,1.05,1.57,-0.03999996,-3.1007724,3.0,67,0.2395095581054687,False,REGULAR,USD,put,2025-06-27
210,JNJ250627P00150000,2025-05-20 18:38:27+00:00,150.0,2.38,1.29,2.85,-0.12999988,-5.179278,1.0,25,0.22095505615234373,False,REGULAR,USD,put,2025-06-27
211,JNJ250627P00155000,2025-05-21 17:15:58+00:00,155.0,4.33,4.65,5.9,-0.4500003,-9.414232,3.0,43,0.2523268127441406,True,REGULAR,USD,put,2025-06-27
212,JNJ250627P00160000,2025-05-21 14:13:31+00:00,160.0,7.89,8.25,9.4,-0.62000036,-7.2855506,1.0,5,0.2670361383056641,True,REGULAR,USD,put,2025-06-27
213,JNJ250718C00090000,2025-02-11 19:55:16+00:00,90.0,66.03,73.1,74.1,0.0,0.0,2.0,0,1.7702648205566405,True,REGULAR,USD,call,2025-07-18
214,JNJ250718C00100000,2025-05-16 19:58:37+00:00,100.0,51.37,52.95,53.5,0.0,0.0,5.0,54,0.5668988623046876,True,REGULAR,USD,call,2025-07-18
215,JNJ250718C00110000,2025-05-02 14:27:26+00:00,110.0,45.82,42.85,43.6,0.0,0.0,1.0,2,0.47949739257812496,True,REGULAR,USD,call,2025-07-18
216,JNJ250718C00115000,2025-04-01 17:24:30+00:00,115.0,41.35,40.55,41.7,0.0,0.0,3.0,6,0.7027617614746093,True,REGULAR,USD,call,2025-07-18
217,JNJ250718C00120000,2025-05-13 19:20:12+00:00,120.0,29.5,32.9,33.6,0.0,0.0,4.0,33,0.372076591796875,True,REGULAR,USD,call,2025-07-18
218,JNJ250718C00125000,2025-05-14 14:13:48+00:00,125.0,23.25,27.9,28.7,0.0,0.0,2.0,4,0.33570000244140624,True,REGULAR,USD,call,2025-07-18
219,JNJ250718C00130000,2025-05-15 19:18:41+00:00,130.0,23.86,23.05,23.8,3.9099998,19.598997,1.0,20,0.2954172021484375,True,REGULAR,USD,call,2025-07-18
220,JNJ250718C00135000,2025-05-15 15:22:50+00:00,135.0,15.4,18.15,19.6,0.0,0.0,3.0,34,0.3100654931640625,True,REGULAR,USD,call,2025-07-18
221,JNJ250718C00140000,2025-05-20 17:25:18+00:00,140.0,14.75,13.6,14.5,0.0,0.0,1.0,183,0.24085231811523436,True,REGULAR,USD,call,2025-07-18
222,JNJ250718C00145000,2025-05-20 16:07:18+00:00,145.0,10.6,9.7,10.4,0.45000076,4.433505,10.0,629,0.22541057800292968,True,REGULAR,USD,call,2025-07-18
223,JNJ250718C00150000,2025-05-21 19:46:58+00:00,150.0,6.85,6.15,6.8,-0.25,-3.5211267,43.0,744,0.20954159606933592,True,REGULAR,USD,call,2025-07-18
224,JNJ250718C00155000,2025-05-21 19:56:51+00:00,155.0,3.9,3.8,4.05,-0.17999983,-4.411761,88.0,2793,0.20020331054687499,False,REGULAR,USD,call,2025-07-18
225,JNJ250718C00160000,2025-05-21 19:56:51+00:00,160.0,2.02,1.94,2.16,-0.1400001,-6.481486,307.0,4702,0.19373364868164064,False,REGULAR,USD,call,2025-07-18
226,JNJ250718C00165000,2025-05-21 19:58:22+00:00,165.0,0.94,0.91,1.01,-0.01999998,-2.0833313,775.0,6830,0.18811847045898436,False,REGULAR,USD,call,2025-07-18
227,JNJ250718C00170000,2025-05-21 19:18:39+00:00,170.0,0.44,0.4,0.46,0.0,0.0,1017.0,8868,0.18872881591796875,False,REGULAR,USD,call,2025-07-18
228,JNJ250718C00175000,2025-05-21 19:34:07+00:00,175.0,0.21,0.17,0.26,0.0,0.0,16.0,2485,0.20069158691406247,False,REGULAR,USD,call,2025-07-18
229,JNJ250718C00180000,2025-05-20 14:46:58+00:00,180.0,0.13,0.1,0.15,0.029999994,29.999992,3.0,2197,0.21143366699218746,False,REGULAR,USD,call,2025-07-18
230,JNJ250718C00185000,2025-05-21 16:10:27+00:00,185.0,0.11,0.0,0.15,0.019999996,22.222216,3.0,1571,0.24073024902343748,False,REGULAR,USD,call,2025-07-18
231,JNJ250718C00190000,2025-05-21 16:10:27+00:00,190.0,0.1,0.0,1.1,0.09,900.0002,3.0,169,0.3991759301757813,False,REGULAR,USD,call,2025-07-18
232,JNJ250718C00195000,2025-05-19 13:30:13+00:00,195.0,0.53,0.0,1.29,0.0,0.0,1.0,79,0.45117736328125,False,REGULAR,USD,call,2025-07-18
233,JNJ250718C00200000,2025-04-30 17:26:13+00:00,200.0,0.41,0.0,1.28,0.0,0.0,1.0,4,0.4836477416992188,False,REGULAR,USD,call,2025-07-18
234,JNJ250718C00210000,2025-03-10 16:44:50+00:00,210.0,0.2,0.0,1.51,0.0,0.0,25.0,28,0.5686078295898438,False,REGULAR,USD,call,2025-07-18
235,JNJ250718C00220000,2025-03-12 17:55:52+00:00,220.0,0.05,0.0,1.5,0.0,0.0,3.0,5,0.5395553857421876,False,REGULAR,USD,call,2025-07-18
236,JNJ250718P00075000,2025-05-08 15:25:14+00:00,75.0,0.03,0.01,0.04,0.0,0.0,,1,0.6523472265625001,False,REGULAR,USD,put,2025-07-18
237,JNJ250718P00080000,2025-05-15 15:00:50+00:00,80.0,0.05,0.0,0.05,0.0,0.0,1.0,4,0.5976602734375001,False,REGULAR,USD,put,2025-07-18
238,JNJ250718P00085000,2025-05-15 15:01:48+00:00,85.0,0.07,0.01,0.07,0.0,0.0,1.0,4,0.5722699023437501,False,REGULAR,USD,put,2025-07-18
239,JNJ250718P00090000,2025-05-14 13:30:18+00:00,90.0,0.05,0.0,0.05,-0.06,-54.545456,1.0,6,0.53320779296875,False,REGULAR,USD,put,2025-07-18
240,JNJ250718P00095000,2025-05-21 18:38:15+00:00,95.0,0.08,0.01,0.08,-0.010000005,-11.111116,5.0,186,0.5117236328125,False,REGULAR,USD,put,2025-07-18
241,JNJ250718P00100000,2025-05-21 19:42:19+00:00,100.0,0.09,0.0,0.1,-0.029999994,-24.999994,3.0,15,0.476567734375,False,REGULAR,USD,put,2025-07-18
242,JNJ250718P00105000,2025-05-21 19:44:55+00:00,105.0,0.13,0.01,0.14,-0.02000001,-13.333339,3.0,269,0.44824770507812495,False,REGULAR,USD,put,2025-07-18
243,JNJ250718P00110000,2025-05-21 18:33:45+00:00,110.0,0.18,0.03,0.21,-0.019999996,-9.999997,5.0,90,0.424810439453125,False,REGULAR,USD,put,2025-07-18
244,JNJ250718P00115000,2025-05-21 18:59:28+00:00,115.0,0.27,0.16,1.49,-0.06999999,-20.588232,2.0,433,0.5708050732421875,False,REGULAR,USD,put,2025-07-18
245,JNJ250718P00120000,2025-05-19 16:43:17+00:00,120.0,0.33,0.25,0.89,0.0,0.0,3.0,402,0.44067942138671873,False,REGULAR,USD,put,2025-07-18
246,JNJ250718P00125000,2025-05-20 19:03:16+00:00,125.0,0.44,0.3,0.63,0.0,0.0,4.0,315,0.35108070800781244,False,REGULAR,USD,put,2025-07-18
247,JNJ250718P00130000,2025-05-21 19:21:31+00:00,130.0,0.6,0.56,0.63,-0.00999999,-1.6393427,32.0,1261,0.29688203124999996,False,REGULAR,USD,put,2025-07-18
248,JNJ250718P00135000,2025-05-21 19:06:45+00:00,135.0,0.9,0.71,0.93,0.03999996,4.6511583,69.0,3383,0.2712475219726562,False,REGULAR,USD,put,2025-07-18
249,JNJ250718P00140000,2025-05-21 19:57:01+00:00,140.0,1.41,1.37,1.44,0.100000024,7.6335897,115.0,1503,0.24890887817382812,False,REGULAR,USD,put,2025-07-18
250,JNJ250718P00145000,2025-05-21 19:54:18+00:00,145.0,2.25,2.18,2.31,0.13000011,6.132081,110.0,2854,0.23011023803710937,False,REGULAR,USD,put,2025-07-18
251,JNJ250718P00150000,2025-05-21 19:07:22+00:00,150.0,3.65,3.6,3.8,0.1500001,4.285717,131.0,3879,0.21735401794433595,False,REGULAR,USD,put,2025-07-18
252,JNJ250718P00155000,2025-05-21 18:58:11+00:00,155.0,6.0,5.85,6.15,0.25,4.347826,88.0,1269,0.21192194335937498,True,REGULAR,USD,put,2025-07-18
253,JNJ250718P00160000,2025-05-20 15:12:27+00:00,160.0,8.91,8.7,9.7,0.0,0.0,3.0,1164,0.2269364416503906,True,REGULAR,USD,put,2025-07-18
254,JNJ250718P00165000,2025-05-16 19:58:37+00:00,165.0,15.03,13.15,14.65,0.0,0.0,5.0,876,0.2873606420898437,True,REGULAR,USD,put,2025-07-18
255,JNJ250718P00170000,2025-05-16 15:21:07+00:00,170.0,20.25,17.7,18.3,0.0,0.0,1.0,78,0.266608896484375,True,REGULAR,USD,put,2025-07-18
256,JNJ250718P00175000,2025-05-13 13:31:34+00:00,175.0,25.0,22.75,23.3,0.0,0.0,1.0,13,0.3122627368164062,True,REGULAR,USD,put,2025-07-18
257,JNJ250718P00180000,2025-04-21 14:00:20+00:00,180.0,22.9,26.6,28.05,0.0,0.0,1.0,13,0.335944140625,True,REGULAR,USD,put,2025-07-18
258,JNJ250718P00185000,2025-04-08 19:44:34+00:00,185.0,37.0,30.6,32.1,0.0,0.0,1.0,4,0.26856200195312496,True,REGULAR,USD,put,2025-07-18
259,JNJ250718P00195000,2025-04-25 17:38:13+00:00,195.0,42.05,42.45,43.25,0.0,0.0,4.0,4,0.4637504797363281,True,REGULAR,USD,put,2025-07-18
260,JNJ250718P00210000,2025-04-23 13:52:27+00:00,210.0,55.1,57.65,58.3,0.0,0.0,,1,0.5336960693359375,True,REGULAR,USD,put,2025-07-18
261,JNJ250718P00220000,2025-04-25 17:38:13+00:00,220.0,66.95,67.65,68.2,0.0,0.0,1.0,1,0.5852092260742188,True,REGULAR,USD,put,2025-07-18
262,JNJ250815C00085000,2025-05-16 13:48:45+00:00,85.0,65.23,67.9,68.5,0.0,0.0,1.0,1,0.6181678808593751,True,REGULAR,USD,call,2025-08-15
263,JNJ250815C00090000,2025-05-16 13:48:45+00:00,90.0,60.38,62.95,63.55,0.0,0.0,1.0,1,0.5786174951171875,True,REGULAR,USD,call,2025-08-15
264,JNJ250815C00120000,2025-05-21 14:22:11+00:00,120.0,33.85,33.0,34.25,6.1899986,22.378881,2.0,2,0.3789124609375,True,REGULAR,USD,call,2025-08-15
265,JNJ250815C00130000,2025-05-16 16:50:07+00:00,130.0,24.35,23.55,24.8,2.2000008,9.932283,1.0,2,0.3188544677734374,True,REGULAR,USD,call,2025-08-15
266,JNJ250815C00135000,2025-05-20 17:31:35+00:00,135.0,20.25,19.45,19.95,0.0,0.0,1.0,2,0.27503166381835936,True,REGULAR,USD,call,2025-08-15
267,JNJ250815C00140000,2025-05-21 16:53:38+00:00,140.0,16.5,14.65,15.55,2.6000004,18.705038,1.0,101,0.2501906036376953,True,REGULAR,USD,call,2025-08-15
268,JNJ250815C00145000,2025-05-21 19:40:20+00:00,145.0,11.65,10.55,11.55,0.5799999,5.239385,12.0,19,0.23139196350097657,True,REGULAR,USD,call,2025-08-15
269,JNJ250815C00150000,2025-05-21 15:43:41+00:00,150.0,8.71,7.05,8.1,0.5600004,6.871171,19.0,89,0.21753712158203126,True,REGULAR,USD,call,2025-08-15
270,JNJ250815C00155000,2025-05-21 19:48:28+00:00,155.0,5.35,5.0,5.35,0.099999905,1.9047601,121.0,395,0.20838193969726557,False,REGULAR,USD,call,2025-08-15
271,JNJ250815C00160000,2025-05-21 19:40:20+00:00,160.0,3.19,2.87,3.25,0.03999996,1.26984,123.0,614,0.1998981378173828,False,REGULAR,USD,call,2025-08-15
272,JNJ250815C00165000,2025-05-21 19:03:34+00:00,165.0,1.79,1.65,1.79,0.089999914,5.2941127,243.0,754,0.19208571594238283,False,REGULAR,USD,call,2025-08-15
273,JNJ250815C00170000,2025-05-21 17:43:43+00:00,170.0,0.91,0.77,0.96,0.07000005,8.33334,131.0,120,0.18982743774414065,False,REGULAR,USD,call,2025-08-15
274,JNJ250815C00175000,2025-05-21 15:20:44+00:00,175.0,0.43,0.39,0.45,0.01000002,2.3809574,2.0,71,0.18518881225585934,False,REGULAR,USD,call,2025-08-15
275,JNJ250815P00115000,2025-05-14 19:50:14+00:00,115.0,0.57,0.09,1.7,0.0,0.0,,10,0.4864553308105469,False,REGULAR,USD,put,2025-08-15
276,JNJ250815P00125000,2025-05-19 19:28:09+00:00,125.0,0.74,0.61,0.74,0.0,0.0,4.0,11,0.2995675512695312,False,REGULAR,USD,put,2025-08-15
277,JNJ250815P00130000,2025-05-21 19:28:47+00:00,130.0,0.92,0.78,1.37,0.02000004,2.2222269,5.0,79,0.30249720947265624,False,REGULAR,USD,put,2025-08-15
278,JNJ250815P00135000,2025-05-21 19:10:55+00:00,135.0,1.34,0.62,2.11,0.09000003,7.200003,11.0,500,0.29383030395507803,False,REGULAR,USD,put,2025-08-15
279,JNJ250815P00140000,2025-05-21 19:13:56+00:00,140.0,1.97,1.87,2.22,0.09000003,4.787236,13.0,224,0.24329369995117187,False,REGULAR,USD,put,2025-08-15
280,JNJ250815P00145000,2025-05-21 18:47:38+00:00,145.0,2.96,2.9,3.1,0.09000015,3.135894,189.0,671,0.22095505615234373,False,REGULAR,USD,put,2025-08-15
281,JNJ250815P00150000,2025-05-21 19:05:05+00:00,150.0,4.5,4.35,4.7,0.19999981,4.6511583,71.0,581,0.20996883789062498,False,REGULAR,USD,put,2025-08-15
282,JNJ250815P00155000,2025-05-21 19:43:15+00:00,155.0,6.58,5.85,6.95,0.17999983,2.8124974,118.0,162,0.20111882873535153,True,REGULAR,USD,put,2025-08-15
283,JNJ250815P00160000,2025-05-21 17:23:41+00:00,160.0,9.23,9.05,10.65,-0.07000065,-0.75269514,2.0,209,0.22101609069824218,True,REGULAR,USD,put,2025-08-15
284,JNJ250815P00165000,2025-05-16 15:48:15+00:00,165.0,15.85,13.5,14.35,0.0,0.0,12.0,12,0.22382367980957027,True,REGULAR,USD,put,2025-08-15
285,JNJ250919C00100000,2025-03-03 16:09:55+00:00,100.0,67.3,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-09-19
286,JNJ250919C00105000,2025-02-10 17:09:16+00:00,105.0,48.5,58.35,59.7,0.0,0.0,2.0,1,0.9938965454101563,True,REGULAR,USD,call,2025-09-19
287,JNJ250919C00110000,2025-02-24 14:31:55+00:00,110.0,54.03,51.55,54.2,0.0,0.0,10.0,14,0.8676160699462891,True,REGULAR,USD,call,2025-09-19
288,JNJ250919C00115000,2025-03-10 14:24:35+00:00,115.0,54.85,37.5,39.3,0.0,0.0,10.0,21,0.366217275390625,True,REGULAR,USD,call,2025-09-19
289,JNJ250919C00120000,2025-04-09 17:07:00+00:00,120.0,31.27,34.35,35.55,0.0,0.0,2.0,16,0.40332627929687503,True,REGULAR,USD,call,2025-09-19
290,JNJ250919C00125000,2025-05-19 13:50:33+00:00,125.0,27.5,28.5,29.7,0.0,0.0,5.0,59,0.30713583496093744,True,REGULAR,USD,call,2025-09-19
291,JNJ250919C00130000,2025-05-21 17:48:09+00:00,130.0,25.35,24.05,24.8,4.8900013,23.900301,1.0,92,0.2687451055908203,True,REGULAR,USD,call,2025-09-19
292,JNJ250919C00135000,2025-05-19 13:31:38+00:00,135.0,19.1,19.7,20.55,0.0,0.0,2.0,276,0.2590406127929688,True,REGULAR,USD,call,2025-09-19
293,JNJ250919C00140000,2025-05-20 17:46:47+00:00,140.0,16.5,14.2,16.2,0.0,0.0,1.0,662,0.23566438171386717,True,REGULAR,USD,call,2025-09-19
294,JNJ250919C00145000,2025-05-21 13:54:11+00:00,145.0,12.3,11.55,12.35,2.5,25.510204,3.0,2176,0.2210771252441406,True,REGULAR,USD,call,2025-09-19
295,JNJ250919C00150000,2025-05-21 15:28:36+00:00,150.0,9.45,8.25,8.95,0.19999981,2.1621602,17.0,2060,0.2082598706054687,True,REGULAR,USD,call,2025-09-19
296,JNJ250919C00155000,2025-05-21 19:53:02+00:00,155.0,6.0,5.75,6.2,-0.19999981,-3.2258034,25.0,3127,0.1998981378173828,False,REGULAR,USD,call,2025-09-19
297,JNJ250919C00160000,2025-05-21 19:27:20+00:00,160.0,4.0,3.55,4.1,0.049999952,1.2658216,49.0,2611,0.194343994140625,False,REGULAR,USD,call,2025-09-19
298,JNJ250919C00165000,2025-05-21 19:13:44+00:00,165.0,2.5,1.71,2.51,0.18000007,7.758624,15.0,4131,0.1878743322753906,False,REGULAR,USD,call,2025-09-19
299,JNJ250919C00170000,2025-05-21 19:47:36+00:00,170.0,1.38,1.04,1.5,0.01999998,1.4705868,76.0,5305,0.18531088134765622,False,REGULAR,USD,call,2025-09-19
300,JNJ250919C00175000,2025-05-21 19:09:07+00:00,175.0,0.78,0.7,0.8,0.059999943,8.333325,4.0,5741,0.1801839794921875,False,REGULAR,USD,call,2025-09-19
301,JNJ250919C00180000,2025-05-19 19:45:49+00:00,180.0,0.31,0.23,0.98,0.0,0.0,1.0,3898,0.2181474670410156,False,REGULAR,USD,call,2025-09-19
302,JNJ250919C00185000,2025-05-14 19:44:18+00:00,185.0,0.19,0.15,1.25,0.0,0.0,1.0,983,0.2602613037109375,False,REGULAR,USD,call,2025-09-19
303,JNJ250919C00190000,2025-05-15 16:28:59+00:00,190.0,0.14,0.1,2.28,0.0,0.0,2.0,1350,0.3398503515625,False,REGULAR,USD,call,2025-09-19
304,JNJ250919C00195000,2025-04-25 18:51:19+00:00,195.0,0.22,0.0,1.05,0.0,0.0,1.0,738,0.2967599621582031,False,REGULAR,USD,call,2025-09-19
