,contractSymbol,lastTradeDate,strike,lastOptionPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration
441,AAPL250703P00150000,2025-05-30 17:43:10+00:00,150.0,0.29,0.22,0.25,0.00999999,3.571425,3.0,29.0,0.500005,False,REGULAR,USD,put,2025-07-03
442,AAPL250703P00155000,2025-05-30 18:18:32+00:00,155.0,0.35,0.28,0.4,-0.01000002,-2.7777834,31.0,472.0,0.495122236328125,False,REGULAR,USD,put,2025-07-03
443,AAPL250703P00160000,2025-05-30 18:46:15+00:00,160.0,0.44,0.38,0.42,-0.00999999,-2.2222202,25.0,92.0,0.44824770507812495,False,REGULAR,USD,put,2025-07-03
444,AAPL250703P00165000,2025-05-30 18:52:11+00:00,165.0,0.58,0.52,0.57,-0.04000002,-6.4516163,57.0,81.0,0.4233456103515625,False,REGULAR,USD,put,2025-07-03
445,AAPL250703P00170000,2025-05-30 19:55:30+00:00,170.0,0.7,0.72,0.9,-0.16000003,-18.604654,205.0,285.0,0.41358008300781246,False,REGULAR,USD,put,2025-07-03
446,AAPL250703P00175000,2025-05-30 19:50:24+00:00,175.0,1.06,1.03,1.09,-0.19000006,-15.200004,213.0,179.0,0.3767152172851562,False,REGULAR,USD,put,2025-07-03
447,AAPL250703P00180000,2025-05-30 19:55:12+00:00,180.0,1.47,1.48,1.72,-0.20999992,-12.499995,89.0,530.0,0.36914693359375,False,REGULAR,USD,put,2025-07-03
448,AAPL250703P00185000,2025-05-30 19:42:36+00:00,185.0,2.31,1.96,2.46,-0.16000009,-6.477736,105.0,282.0,0.35193519165039056,False,REGULAR,USD,put,2025-07-03
449,AAPL250703P00190000,2025-05-30 19:59:41+00:00,190.0,3.15,3.15,3.3,-0.5799999,-15.549596,111.0,1175.0,0.32556826782226556,False,REGULAR,USD,put,2025-07-03
450,AAPL250703P00195000,2025-05-30 19:57:07+00:00,195.0,4.21,4.5,4.7,-0.7399998,-14.9494915,532.0,290.0,0.31037066589355466,False,REGULAR,USD,put,2025-07-03
451,AAPL250703P00200000,2025-05-30 19:51:31+00:00,200.0,6.5,6.4,6.8,-0.80999994,-11.08071,202.0,297.0,0.30493859130859374,False,REGULAR,USD,put,2025-07-03
452,AAPL250703P00205000,2025-05-30 19:25:33+00:00,205.0,9.25,8.75,9.1,-0.3699999,-3.8461528,13.0,31.0,0.2849192602539062,True,REGULAR,USD,put,2025-07-03
453,AAPL250703P00210000,2025-05-30 19:23:54+00:00,210.0,12.58,10.8,13.2,0.5799999,4.833333,4.0,30.0,0.3210517114257812,True,REGULAR,USD,put,2025-07-03
454,AAPL250703P00215000,2025-05-30 19:46:31+00:00,215.0,16.68,15.25,16.5,-0.8899994,-5.0654488,13.0,14.0,0.2999337585449219,True,REGULAR,USD,put,2025-07-03
455,AAPL250703P00220000,2025-05-30 19:51:33+00:00,220.0,20.04,19.2,21.2,-0.25,-1.232134,3.0,2.0,0.33667655517578127,True,REGULAR,USD,put,2025-07-03
456,AAPL250703P00225000,2025-05-30 19:34:56+00:00,225.0,25.26,23.55,24.95,-0.7399998,-2.8461528,1.0,34.0,0.2910227148437499,True,REGULAR,USD,put,2025-07-03
457,AAPL250703P00230000,2025-05-29 17:36:28+00:00,230.0,29.75,27.45,29.95,0.0,0.0,1.0,2.0,0.331061376953125,True,REGULAR,USD,put,2025-07-03
458,AAPL250711C00150000,2025-05-30 18:36:25+00:00,150.0,50.38,50.85,54.0,0.0,0.0,2500.0,0.0,0.6579624047851562,True,REGULAR,USD,call,2025-07-11
459,AAPL250711C00185000,2025-05-30 17:16:39+00:00,185.0,17.35,18.1,21.3,-1.539999,-8.152456,5.0,1.0,0.4601494415283204,True,REGULAR,USD,call,2025-07-11
460,AAPL250711C00190000,2025-05-30 19:13:19+00:00,190.0,14.95,15.15,16.85,-0.5500002,-3.5483882,13.0,5.0,0.40906352661132805,True,REGULAR,USD,call,2025-07-11
461,AAPL250711C00195000,2025-05-30 19:49:42+00:00,195.0,11.7,10.9,12.1,-0.10000038,-0.84746087,62.0,16.0,0.3394841442871094,True,REGULAR,USD,call,2025-07-11
462,AAPL250711C00200000,2025-05-30 19:55:05+00:00,200.0,9.05,8.8,9.05,0.5600004,6.5960007,139.0,33.0,0.32569033691406246,True,REGULAR,USD,call,2025-07-11
463,AAPL250711C00205000,2025-05-30 19:56:20+00:00,205.0,6.77,5.25,7.45,0.88999987,15.136051,37.0,46.0,0.35016518981933586,False,REGULAR,USD,call,2025-07-11
464,AAPL250711C00210000,2025-05-30 19:59:11+00:00,210.0,4.35,4.15,5.4,0.2999997,7.4074,63.0,12.0,0.34168138793945313,False,REGULAR,USD,call,2025-07-11
465,AAPL250711C00215000,2025-05-30 19:59:29+00:00,215.0,2.91,2.56,2.87,0.120000124,4.3010798,3225.0,29.0,0.29303685485839837,False,REGULAR,USD,call,2025-07-11
466,AAPL250711C00220000,2025-05-30 19:57:25+00:00,220.0,1.95,0.01,2.02,0.17000008,9.550567,135.0,44.0,0.29944548217773437,False,REGULAR,USD,call,2025-07-11
467,AAPL250711C00225000,2025-05-30 19:56:25+00:00,225.0,1.2,0.88,1.2,0.05000007,4.3478327,79.0,10.0,0.2910227148437499,False,REGULAR,USD,call,2025-07-11
468,AAPL250711C00230000,2025-05-30 19:51:30+00:00,230.0,0.71,0.5,1.39,-0.01000005,-1.3888958,13.0,65.0,0.34326828613281246,False,REGULAR,USD,call,2025-07-11
469,AAPL250711C00235000,2025-05-30 19:51:30+00:00,235.0,0.5,0.43,0.55,0.02000001,4.166669,84.0,3.0,0.30322962402343745,False,REGULAR,USD,call,2025-07-11
470,AAPL250711C00240000,2025-05-30 19:33:51+00:00,240.0,0.32,0.3,0.39,-0.060000002,-15.7894745,63.0,28.0,0.31201859863281245,False,REGULAR,USD,call,2025-07-11
471,AAPL250711C00250000,2025-05-30 19:19:51+00:00,250.0,0.16,0.15,0.22,-0.02000001,-11.111116,47.0,0.0,0.33350275878906255,False,REGULAR,USD,call,2025-07-11
472,AAPL250711C00255000,2025-05-30 19:59:44+00:00,255.0,0.14,0.11,0.16,0.0,0.0,1.0,0.0,0.3413151806640625,False,REGULAR,USD,call,2025-07-11
473,AAPL250711C00270000,2025-05-30 18:09:35+00:00,270.0,0.04,0.04,0.14,-0.089999996,-69.230774,3.0,0.0,0.401373173828125,False,REGULAR,USD,call,2025-07-11
474,AAPL250711P00135000,2025-05-30 16:49:35+00:00,135.0,0.21,0.0,0.19,0.0,0.0,1.0,0.0,0.51562984375,False,REGULAR,USD,put,2025-07-11
475,AAPL250711P00140000,2025-05-30 19:32:24+00:00,140.0,0.2,0.0,0.24,-0.019999996,-9.090907,16.0,0.0,0.5395553857421876,False,REGULAR,USD,put,2025-07-11
476,AAPL250711P00145000,2025-05-30 18:12:28+00:00,145.0,0.29,0.03,0.29,-0.02000001,-6.4516163,16.0,15.0,0.508793974609375,False,REGULAR,USD,put,2025-07-11
477,AAPL250711P00150000,2025-05-30 18:36:25+00:00,150.0,0.36,0.3,0.37,-0.00999999,-2.7027001,2560.0,0.0,0.48291532714843755,False,REGULAR,USD,put,2025-07-11
478,AAPL250711P00155000,2025-05-30 17:29:55+00:00,155.0,0.54,0.4,0.58,0.060000032,12.500008,26.0,9.0,0.4760794580078125,False,REGULAR,USD,put,2025-07-11
479,AAPL250711P00160000,2025-05-30 18:55:48+00:00,160.0,0.63,0.53,0.81,-0.04000002,-5.9701524,4.0,460.0,0.459966337890625,False,REGULAR,USD,put,2025-07-11
480,AAPL250711P00165000,2025-05-30 17:18:57+00:00,165.0,0.98,0.71,0.8,0.120000005,13.953489,13.0,8.0,0.40869731933593745,False,REGULAR,USD,put,2025-07-11
481,AAPL250711P00170000,2025-05-30 19:43:04+00:00,170.0,1.04,0.97,1.06,-0.21000004,-16.800003,134.0,13.0,0.3857483300781249,False,REGULAR,USD,put,2025-07-11
482,AAPL250711P00175000,2025-05-30 19:50:35+00:00,175.0,1.4,1.15,1.47,-0.17000008,-10.82803,64.0,8.0,0.3679262426757813,False,REGULAR,USD,put,2025-07-11
483,AAPL250711P00180000,2025-05-30 19:54:33+00:00,180.0,1.95,1.7,2.09,-0.20000005,-9.302327,91.0,7.0,0.3537662280273437,False,REGULAR,USD,put,2025-07-11
484,AAPL250711P00185000,2025-05-30 19:59:03+00:00,185.0,2.55,2.25,3.3,-0.44000006,-14.715721,62.0,11.0,0.35822174987792965,False,REGULAR,USD,put,2025-07-11
485,AAPL250711P00190000,2025-05-30 19:50:35+00:00,190.0,3.82,3.7,3.9,-0.41999984,-9.905657,675.0,19.0,0.31836619140624994,False,REGULAR,USD,put,2025-07-11
486,AAPL250711P00195000,2025-05-30 19:55:00+00:00,195.0,5.15,5.15,5.4,-0.77999973,-13.153453,58.0,24.0,0.30573204040527346,False,REGULAR,USD,put,2025-07-11
487,AAPL250711P00200000,2025-05-30 19:52:56+00:00,200.0,7.15,6.05,7.35,-1.1500001,-13.855423,23.0,6.0,0.29358616577148433,False,REGULAR,USD,put,2025-07-11
488,AAPL250711P00205000,2025-05-30 19:58:54+00:00,205.0,9.15,8.45,11.3,-1.2000008,-11.59421,4.0,3.0,0.33887379882812496,True,REGULAR,USD,put,2025-07-11
489,AAPL250711P00210000,2025-05-30 19:17:53+00:00,210.0,13.1,11.45,13.75,-0.25,-1.8726591,44.0,1.0,0.30963825134277345,True,REGULAR,USD,put,2025-07-11
490,AAPL250711P00215000,2025-05-30 15:06:08+00:00,215.0,16.75,15.1,17.0,-0.26000023,-1.528514,1.0,1.0,0.29224340576171864,True,REGULAR,USD,put,2025-07-11
491,AAPL250711P00225000,2025-05-30 18:28:43+00:00,225.0,26.15,22.6,25.9,0.0,0.0,2.0,0.0,0.3275213732910156,True,REGULAR,USD,put,2025-07-11
492,AAPL250711P00230000,2025-05-29 14:11:14+00:00,230.0,29.21,27.3,30.75,0.0,0.0,,1.0,0.35816071533203125,True,REGULAR,USD,put,2025-07-11
493,AAPL250711P00235000,2025-05-29 15:26:22+00:00,235.0,34.5,32.2,35.15,0.0,0.0,,1.0,0.3487613952636719,True,REGULAR,USD,put,2025-07-11
494,AAPL250711P00240000,2025-05-29 15:26:22+00:00,240.0,39.47,37.15,40.45,0.0,0.0,,0.0,0.4085752502441406,True,REGULAR,USD,put,2025-07-11
495,AAPL250718C00090000,2025-05-02 13:43:42+00:00,90.0,114.05,110.25,112.35,0.0,0.0,1.0,1.0,1.1176801928710938,True,REGULAR,USD,call,2025-07-18
496,AAPL250718C00095000,2025-05-30 14:52:25+00:00,95.0,104.85,105.25,107.45,8.129997,8.4057045,3.0,13.0,1.0673874755859378,True,REGULAR,USD,call,2025-07-18
497,AAPL250718C00100000,2025-05-27 18:03:29+00:00,100.0,101.4,100.85,101.95,0.0,0.0,150.0,528.0,1.0170947583007814,True,REGULAR,USD,call,2025-07-18
498,AAPL250718C00105000,2025-05-27 18:22:00+00:00,105.0,96.32,95.95,97.5,0.0,0.0,11.0,40.0,1.0361376318359379,True,REGULAR,USD,call,2025-07-18
499,AAPL250718C00110000,2025-05-19 14:11:21+00:00,110.0,98.1,90.6,92.5,0.0,0.0,1.0,32.0,0.9311530322265625,True,REGULAR,USD,call,2025-07-18
500,AAPL250718C00115000,2025-05-29 14:43:57+00:00,115.0,86.95,85.45,87.6,0.0,0.0,1.0,58.0,0.8652357226562499,True,REGULAR,USD,call,2025-07-18
501,AAPL250718C00120000,2025-04-14 17:07:45+00:00,120.0,85.43,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-07-18
502,AAPL250718C00125000,2025-05-28 16:42:22+00:00,125.0,77.32,76.25,77.0,0.0,0.0,1.0,2602.0,0.7719749365234375,True,REGULAR,USD,call,2025-07-18
503,AAPL250718C00130000,2025-05-23 13:30:00+00:00,130.0,64.95,71.15,72.3,0.0,0.0,1.0,278.0,0.7348659326171875,True,REGULAR,USD,call,2025-07-18
504,AAPL250718C00135000,2025-05-28 13:32:06+00:00,135.0,68.05,66.35,67.35,0.0,0.0,10.0,610.0,0.700198310546875,True,REGULAR,USD,call,2025-07-18
505,AAPL250718C00140000,2025-05-29 18:29:59+00:00,140.0,60.33,61.5,62.2,0.0,0.0,256.0,952.0,0.64648791015625,True,REGULAR,USD,call,2025-07-18
506,AAPL250718C00145000,2025-05-29 14:13:09+00:00,145.0,57.35,56.05,57.95,0.0,0.0,1.0,190.0,0.6135292553710938,True,REGULAR,USD,call,2025-07-18
507,AAPL250718C00150000,2025-05-29 18:59:12+00:00,150.0,50.5,51.6,52.6,0.0,0.0,4.0,465.0,0.5730023168945313,True,REGULAR,USD,call,2025-07-18
508,AAPL250718C00155000,2025-05-29 17:56:30+00:00,155.0,45.7,46.5,48.1,0.0,0.0,3.0,180.0,0.5415084912109377,True,REGULAR,USD,call,2025-07-18
509,AAPL250718C00160000,2025-05-30 19:59:28+00:00,160.0,42.95,42.3,42.6,1.2900009,3.0964975,9.0,826.0,0.5029346582031251,True,REGULAR,USD,call,2025-07-18
510,AAPL250718C00165000,2025-05-30 14:17:54+00:00,165.0,36.4,37.55,37.9,-0.54999924,-1.488496,5.0,255.0,0.485356708984375,True,REGULAR,USD,call,2025-07-18
511,AAPL250718C00170000,2025-05-30 19:56:41+00:00,170.0,34.05,32.9,33.25,0.5,1.490313,18.0,749.0,0.45435115966796874,True,REGULAR,USD,call,2025-07-18
512,AAPL250718C00175000,2025-05-30 17:56:10+00:00,175.0,26.5,28.4,28.65,-1.2999992,-4.676256,24.0,663.0,0.42212491943359376,True,REGULAR,USD,call,2025-07-18
513,AAPL250718C00180000,2025-05-30 19:38:57+00:00,180.0,23.69,24.05,24.3,0.069999695,0.29635772,70.0,1868.0,0.3978331701660156,True,REGULAR,USD,call,2025-07-18
514,AAPL250718C00185000,2025-05-30 19:59:32+00:00,185.0,20.3,19.95,20.15,1.1999989,6.2827163,45.0,4571.0,0.37525038818359374,True,REGULAR,USD,call,2025-07-18
515,AAPL250718C00190000,2025-05-30 19:57:45+00:00,190.0,17.02,16.1,16.3,1.2700005,8.063496,594.0,1772.0,0.35584140258789054,True,REGULAR,USD,call,2025-07-18
516,AAPL250718C00195000,2025-05-30 19:59:46+00:00,195.0,12.8,12.55,12.75,0.40000057,3.2258112,581.0,3243.0,0.336920693359375,True,REGULAR,USD,call,2025-07-18
517,AAPL250718C00200000,2025-05-30 19:59:46+00:00,200.0,9.7,9.45,9.7,0.3000002,3.1914916,6170.0,6559.0,0.32318792053222645,True,REGULAR,USD,call,2025-07-18
518,AAPL250718C00205000,2025-05-30 19:59:57+00:00,205.0,7.0,6.95,7.05,0.119999886,1.7441843,2606.0,9024.0,0.3089668713378906,False,REGULAR,USD,call,2025-07-18
519,AAPL250718C00210000,2025-05-30 19:59:37+00:00,210.0,5.0,4.85,4.95,0.21000004,4.3841343,2337.0,14721.0,0.2985909985351562,False,REGULAR,USD,call,2025-07-18
520,AAPL250718C00215000,2025-05-30 19:59:59+00:00,215.0,3.35,3.25,3.35,0.049999952,1.5151501,14849.0,25496.0,0.2906565075683593,False,REGULAR,USD,call,2025-07-18
521,AAPL250718C00220000,2025-05-30 19:59:44+00:00,220.0,2.2,2.15,2.2,0.00999999,0.45662057,4338.0,16906.0,0.28516339843749994,False,REGULAR,USD,call,2025-07-18
522,AAPL250718C00225000,2025-05-30 19:59:24+00:00,225.0,1.5,1.4,1.44,0.049999952,3.4482725,4129.0,19231.0,0.2836985693359374,False,REGULAR,USD,call,2025-07-18
523,AAPL250718C00230000,2025-05-30 19:59:56+00:00,230.0,0.95,0.92,0.95,-0.00999999,-1.0416657,3505.0,60935.0,0.28516339843749994,False,REGULAR,USD,call,2025-07-18
524,AAPL250718C00235000,2025-05-30 19:59:00+00:00,235.0,0.67,0.62,0.65,0.030000031,4.687505,718.0,17429.0,0.29004616210937495,False,REGULAR,USD,call,2025-07-18
525,AAPL250718C00240000,2025-05-30 19:49:24+00:00,240.0,0.44,0.43,0.45,-0.00999999,-2.2222202,643.0,15795.0,0.295905478515625,False,REGULAR,USD,call,2025-07-18
526,AAPL250718C00245000,2025-05-30 19:30:07+00:00,245.0,0.31,0.31,0.33,-0.030000001,-8.823529,278.0,8565.0,0.30445031494140623,False,REGULAR,USD,call,2025-07-18
527,AAPL250718C00250000,2025-05-30 19:55:39+00:00,250.0,0.24,0.23,0.25,-0.010000005,-4.000002,1280.0,30017.0,0.3139717041015625,False,REGULAR,USD,call,2025-07-18
528,AAPL250718C00255000,2025-05-30 19:55:39+00:00,255.0,0.2,0.17,0.19,0.0,0.0,79.0,5800.0,0.3232489550781249,False,REGULAR,USD,call,2025-07-18
529,AAPL250718C00260000,2025-05-30 19:49:43+00:00,260.0,0.14,0.14,0.15,-0.010000005,-6.66667,45.0,4355.0,0.33301448242187504,False,REGULAR,USD,call,2025-07-18
530,AAPL250718C00265000,2025-05-30 19:59:45+00:00,265.0,0.12,0.1,0.12,-0.020000003,-14.285716,30.0,5012.0,0.34326828613281246,False,REGULAR,USD,call,2025-07-18
531,AAPL250718C00270000,2025-05-30 19:33:45+00:00,270.0,0.08,0.08,0.1,-0.020000003,-20.000004,129.0,8686.0,0.3544986425781249,False,REGULAR,USD,call,2025-07-18
532,AAPL250718C00275000,2025-05-30 17:27:49+00:00,275.0,0.07,0.07,0.09,-0.020000003,-22.222225,24.0,3206.0,0.36817038085937503,False,REGULAR,USD,call,2025-07-18
533,AAPL250718C00280000,2025-05-30 17:06:56+00:00,280.0,0.07,0.06,0.07,0.0,0.0,3.0,4841.0,0.37500625,False,REGULAR,USD,call,2025-07-18
534,AAPL250718C00285000,2025-05-30 18:42:59+00:00,285.0,0.05,0.05,0.06,-0.009999998,-16.666664,5.0,6081.0,0.38477177734374995,False,REGULAR,USD,call,2025-07-18
535,AAPL250718C00290000,2025-05-30 17:02:28+00:00,290.0,0.06,0.04,0.06,0.009999998,19.999996,7.0,1751.0,0.4023497265625,False,REGULAR,USD,call,2025-07-18
536,AAPL250718C00295000,2025-05-29 13:45:00+00:00,295.0,0.05,0.03,0.05,0.0,0.0,2.0,1833.0,0.4101621484375,False,REGULAR,USD,call,2025-07-18
537,AAPL250718C00300000,2025-05-29 19:50:15+00:00,300.0,0.04,0.03,0.04,0.0,0.0,93.0,3151.0,0.41602146484374997,False,REGULAR,USD,call,2025-07-18
538,AAPL250718C00305000,2025-05-30 15:04:27+00:00,305.0,0.03,0.02,0.04,0.0,0.0,201.0,2771.0,0.42969320312500003,False,REGULAR,USD,call,2025-07-18
539,AAPL250718C00310000,2025-05-30 18:40:54+00:00,310.0,0.02,0.02,0.04,-0.01,-33.333336,5.0,1871.0,0.445318046875,False,REGULAR,USD,call,2025-07-18
540,AAPL250718C00315000,2025-05-29 19:50:55+00:00,315.0,0.02,0.02,0.03,0.0,0.0,4.0,779.0,0.44727115234375,False,REGULAR,USD,call,2025-07-18
541,AAPL250718C00320000,2025-05-29 14:53:22+00:00,320.0,0.01,0.02,0.03,0.0,0.0,1.0,868.0,0.46094289062500005,False,REGULAR,USD,call,2025-07-18
542,AAPL250718C00325000,2025-05-30 17:06:09+00:00,325.0,0.03,0.01,0.03,0.0,0.0,125.0,1353.0,0.47461462890625,False,REGULAR,USD,call,2025-07-18
543,AAPL250718C00330000,2025-05-28 17:19:41+00:00,330.0,0.02,0.0,0.03,0.0,0.0,57.0,373.0,0.48828636718750007,False,REGULAR,USD,call,2025-07-18
544,AAPL250718C00340000,2025-05-15 15:17:02+00:00,340.0,0.01,0.0,0.02,0.0,0.0,40.0,1415.0,0.49609878906250005,False,REGULAR,USD,call,2025-07-18
545,AAPL250718C00350000,2025-05-29 17:41:04+00:00,350.0,0.01,0.0,0.02,0.0,0.0,1.0,220.0,0.5195360546875,False,REGULAR,USD,call,2025-07-18
546,AAPL250718C00360000,2025-05-05 14:01:11+00:00,360.0,0.02,0.0,0.02,0.0,0.0,10.0,94.0,0.51562984375,False,REGULAR,USD,call,2025-07-18
547,AAPL250718C00370000,2025-05-30 19:44:21+00:00,370.0,0.01,0.0,0.02,0.0,0.0,50.0,90.0,0.5312546875,False,REGULAR,USD,call,2025-07-18
548,AAPL250718C00380000,2025-05-27 13:30:01+00:00,380.0,0.01,0.0,0.01,0.0,0.0,1.0,841.0,0.5312546875,False,REGULAR,USD,call,2025-07-18
549,AAPL250718C00390000,2025-05-23 19:41:17+00:00,390.0,0.01,0.0,0.01,0.0,0.0,16.0,293.0,0.5468795312500001,False,REGULAR,USD,call,2025-07-18
550,AAPL250718C00400000,2025-05-28 19:20:32+00:00,400.0,0.01,0.0,0.01,0.0,0.0,1.0,5879.0,0.5625043750000001,False,REGULAR,USD,call,2025-07-18
551,AAPL250718P00090000,2025-05-30 17:28:33+00:00,90.0,0.03,0.02,0.04,-0.01,-25.0,1003.0,241.0,0.8007832421875,False,REGULAR,USD,put,2025-07-18
552,AAPL250718P00095000,2025-05-28 18:38:06+00:00,95.0,0.04,0.02,0.04,0.0,0.0,13.0,62.0,0.7500025,False,REGULAR,USD,put,2025-07-18
553,AAPL250718P00100000,2025-05-30 14:34:46+00:00,100.0,0.05,0.03,0.05,0.0,0.0,1.0,332.0,0.7226590234375,False,REGULAR,USD,put,2025-07-18
554,AAPL250718P00105000,2025-05-30 18:28:56+00:00,105.0,0.05,0.05,0.07,0.0,0.0,1.0,1234.0,0.7050810742187501,False,REGULAR,USD,put,2025-07-18
555,AAPL250718P00110000,2025-05-29 18:47:33+00:00,110.0,0.09,0.06,0.08,0.0,0.0,4.0,219.0,0.6699251757812501,False,REGULAR,USD,put,2025-07-18
556,AAPL250718P00115000,2025-05-30 16:36:50+00:00,115.0,0.11,0.08,0.1,0.030000001,37.500004,2.0,2021.0,0.6425816992187501,False,REGULAR,USD,put,2025-07-18
557,AAPL250718P00120000,2025-05-30 18:44:16+00:00,120.0,0.11,0.1,0.12,-0.009999998,-8.333332,5.0,1857.0,0.6132851171875001,False,REGULAR,USD,put,2025-07-18
558,AAPL250718P00125000,2025-05-29 15:58:46+00:00,125.0,0.16,0.13,0.15,0.0,0.0,55.0,1542.0,0.586918193359375,False,REGULAR,USD,put,2025-07-18
559,AAPL250718P00130000,2025-05-30 19:26:09+00:00,130.0,0.17,0.16,0.18,-0.019999996,-10.526314,361.0,2222.0,0.5576216113281252,False,REGULAR,USD,put,2025-07-18
560,AAPL250718P00135000,2025-05-30 19:56:36+00:00,135.0,0.21,0.2,0.22,-0.040000007,-16.000002,366.0,1186.0,0.5307664111328125,False,REGULAR,USD,put,2025-07-18
561,AAPL250718P00140000,2025-05-30 19:56:36+00:00,140.0,0.25,0.26,0.28,-0.060000002,-19.35484,29.0,15684.0,0.506840869140625,False,REGULAR,USD,put,2025-07-18
562,AAPL250718P00145000,2025-05-30 19:56:39+00:00,145.0,0.3,0.33,0.35,-0.099999994,-24.999998,16.0,2021.0,0.48438015625,False,REGULAR,USD,put,2025-07-18
563,AAPL250718P00150000,2025-05-30 19:07:00+00:00,150.0,0.44,0.42,0.44,-0.07999998,-15.384613,30.0,4236.0,0.45972219970703126,False,REGULAR,USD,put,2025-07-18
564,AAPL250718P00155000,2025-05-30 18:51:43+00:00,155.0,0.59,0.55,0.57,-0.04000002,-6.34921,43.0,2824.0,0.437505625,False,REGULAR,USD,put,2025-07-18
565,AAPL250718P00160000,2025-05-30 19:51:11+00:00,160.0,0.71,0.72,0.74,-0.110000014,-13.414637,290.0,7116.0,0.4157773266601562,False,REGULAR,USD,put,2025-07-18
566,AAPL250718P00165000,2025-05-30 19:51:40+00:00,165.0,0.91,0.95,0.97,-0.14999992,-14.150937,2239.0,26364.0,0.3947814428710938,False,REGULAR,USD,put,2025-07-18
567,AAPL250718P00170000,2025-05-30 19:55:28+00:00,170.0,1.18,1.27,1.3,-0.22000003,-15.714288,1214.0,12332.0,0.37622694091796877,False,REGULAR,USD,put,2025-07-18
568,AAPL250718P00175000,2025-05-30 19:59:23+00:00,175.0,1.65,1.71,1.75,-0.24000001,-12.698414,2070.0,19299.0,0.3585269226074219,False,REGULAR,USD,put,2025-07-18
569,AAPL250718P00180000,2025-05-30 19:58:52+00:00,180.0,2.18,2.32,2.37,-0.3699999,-14.5098,685.0,11013.0,0.3419865606689453,False,REGULAR,USD,put,2025-07-18
570,AAPL250718P00185000,2025-05-30 19:59:48+00:00,185.0,3.15,3.15,3.2,-0.29999995,-8.695651,17107.0,12111.0,0.32581240600585937,False,REGULAR,USD,put,2025-07-18
571,AAPL250718P00190000,2025-05-30 19:59:13+00:00,190.0,4.2,4.25,4.35,-0.4300003,-9.287264,1735.0,13264.0,0.31201859863281245,False,REGULAR,USD,put,2025-07-18
572,AAPL250718P00195000,2025-05-30 19:59:49+00:00,195.0,5.71,5.75,5.85,-0.48999977,-7.903222,1590.0,10949.0,0.2985909985351562,False,REGULAR,USD,put,2025-07-18
573,AAPL250718P00200000,2025-05-30 19:59:38+00:00,200.0,7.61,7.65,7.8,-0.5899997,-7.195118,6610.0,21930.0,0.286567192993164,False,REGULAR,USD,put,2025-07-18
574,AAPL250718P00205000,2025-05-30 19:59:02+00:00,205.0,9.75,10.05,10.2,-1.0299997,-9.5547285,1314.0,13839.0,0.2739330419921875,True,REGULAR,USD,put,2025-07-18
575,AAPL250718P00210000,2025-05-30 19:45:04+00:00,210.0,13.45,13.0,13.2,-0.19999981,-1.4652001,2373.0,9205.0,0.26489992919921873,True,REGULAR,USD,put,2025-07-18
576,AAPL250718P00215000,2025-05-30 19:50:53+00:00,215.0,16.71,16.35,16.75,0.0099983215,0.059870187,79.0,5922.0,0.25867440551757814,True,REGULAR,USD,put,2025-07-18
577,AAPL250718P00220000,2025-05-30 19:47:47+00:00,220.0,21.0,20.35,20.7,-0.79999924,-3.6697214,46.0,5417.0,0.2514723291015625,True,REGULAR,USD,put,2025-07-18
578,AAPL250718P00225000,2025-05-30 19:26:09+00:00,225.0,25.4,24.65,25.1,-0.9300003,-3.5320938,64.0,3530.0,0.2514723291015625,True,REGULAR,USD,put,2025-07-18
579,AAPL250718P00230000,2025-05-30 19:24:02+00:00,230.0,30.25,29.3,29.75,-0.10000038,-0.32949054,131.0,3773.0,0.2551344018554688,True,REGULAR,USD,put,2025-07-18
580,AAPL250718P00235000,2025-05-30 19:59:51+00:00,235.0,34.24,34.05,34.65,-1.6099968,-4.490926,18.0,2305.0,0.274421318359375,True,REGULAR,USD,put,2025-07-18
581,AAPL250718P00240000,2025-05-30 19:54:49+00:00,240.0,39.45,38.85,39.75,-1.3699989,-3.3561952,1108.0,617.0,0.3142158422851562,True,REGULAR,USD,put,2025-07-18
582,AAPL250718P00245000,2025-05-30 19:54:49+00:00,245.0,44.5,43.8,44.75,-0.049999237,-0.11223174,3430.0,408.0,0.34180345703125,True,REGULAR,USD,put,2025-07-18
583,AAPL250718P00250000,2025-05-30 19:55:00+00:00,250.0,49.0,48.75,49.85,-0.45000076,-0.91001165,1644.0,179.0,0.3803772900390625,True,REGULAR,USD,put,2025-07-18
584,AAPL250718P00255000,2025-05-30 19:31:08+00:00,255.0,54.9,53.7,54.85,-0.29999924,-0.5434769,190.0,32.0,0.40650007568359375,True,REGULAR,USD,put,2025-07-18
585,AAPL250718P00260000,2025-05-30 19:31:08+00:00,260.0,60.45,58.75,59.85,-0.8999977,-1.4669889,30.0,10.0,0.4318904467773438,True,REGULAR,USD,put,2025-07-18
586,AAPL250718P00265000,2025-05-30 19:31:08+00:00,265.0,64.8,63.7,64.9,-0.44999695,-0.68965054,175.0,28.0,0.46289599609375004,True,REGULAR,USD,put,2025-07-18
587,AAPL250718P00270000,2025-05-30 18:38:31+00:00,270.0,70.79,68.5,69.85,0.19000244,0.26912528,2.0,3.0,0.4804739453125,True,REGULAR,USD,put,2025-07-18
